YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,72,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W11,369,,58,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W11,0,,0,0,,FI,5525292,FI,Age60_69,UNK,716579
2021-W11,36,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W11,15992,,19,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W11,1457,,16,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W11,34,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W11,0,,0,0,,FI20,5525292,FI,Age60_69,UNK,3838
2021-W11,123,,0,0,,FI20,5525292,FI,Age60_69,AZ,3838
2021-W11,4143,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W11,0,,0,0,,FI1B,5525292,FI,Age60_69,UNK,181690
2021-W11,4599,,3,0,,FI1B,5525292,FI,Age60_69,AZ,181690
2021-W11,0,,0,0,,FI1D,5525292,FI,Age60_69,UNK,187872
2021-W11,5,,0,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W11,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W11,15095,,4,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W11,11526,,14,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W11,1340,,0,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W11,4516,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W11,2644,,0,0,,FI1D,5525292,FI,Age70_79,AZ,136699
2021-W11,390,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W11,8367,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W11,0,,0,0,,FI1D,5525292,FI,Age70_79,UNK,136699
2021-W11,276,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W11,531,,1,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W11,59484,,101,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W11,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W11,51,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W11,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W11,0,,0,0,,FI19,5525292,FI,Age70_79,UNK,146937
2021-W11,1,,0,0,,FI20,5525292,FI,Age70_79,AZ,3187
2021-W11,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W11,13689,,31,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W11,18617,,51,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W11,403,,0,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W11,1154,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W11,271,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W11,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W11,85,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W11,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W11,282,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W11,5,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W11,1851,,3,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W11,454,,1,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W11,551,,1,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W11,13992,,302,0,,FI,5525292,FI,Age80+,COM,312406
2021-W11,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W11,1724,,184,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W11,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W11,7,,0,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W11,655,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W11,396,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W11,2960,,15,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W11,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W11,283,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W11,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W11,5494,,32,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W11,3803,,71,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W11,450,,1,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI20,5525292,FI,ALL,MOD,23974
2021-W12,97850,,916,0,112320,FI,5525292,FI,ALL,COM,4476235
2021-W12,25917,,92,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W12,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2021-W12,0,,0,0,,FI1B,5525292,FI,ALL,AZ,1358542
2021-W12,28274,,129,0,,FI1B,5525292,FI,ALL,COM,1358542
2021-W12,504,,14,0,,FI20,5525292,FI,ALL,COM,23974
2021-W12,0,,0,0,,FI,5525292,FI,ALL,UNK,4476235
2021-W12,23437,,79,0,,FI19,5525292,FI,ALL,COM,1115634
2021-W12,0,,0,0,,FI20,5525292,FI,ALL,UNK,23974
2021-W12,2114,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2021-W12,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2021-W12,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2021-W12,3793,,2,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W12,31,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W12,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2021-W12,63,,0,0,12000,FI,5525292,FI,ALL,AZ,4476235
2021-W12,1108,,1,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W12,19679,,599,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W12,2555,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W12,30,,0,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W12,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2021-W12,9574,,3,0,,FI,5525292,FI,ALL,MOD,4476235
2021-W12,2,,0,0,,FI1D,5525292,FI,ALL,AZ,1030639
2021-W12,12,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2021-W12,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2021-W12,0,,0,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2021-W12,0,,0,0,,FI,5525292,FI,Age18_24,AZ,432594
2021-W12,34,,7,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W12,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2021-W12,0,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2021-W12,34,,6,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W12,149,,39,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W12,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2021-W12,1,,0,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W12,39,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W12,0,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2021-W12,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2021-W12,45,,2,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W12,35,,24,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W12,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2021-W12,2,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2021-W12,20,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W12,0,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2021-W12,4,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W12,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2021-W12,0,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2021-W12,0,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2021-W12,231,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W12,1380,,385,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W12,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2021-W12,278,,283,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W12,0,,0,0,,FI20,5525292,FI,Age25_49,COM,9244
2021-W12,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2021-W12,0,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2021-W12,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2021-W12,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2021-W12,30,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W12,0,,0,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2021-W12,278,,37,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W12,30,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W12,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2021-W12,330,,31,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W12,55,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W12,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2021-W12,19,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W12,0,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2021-W12,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2021-W12,32,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W12,114,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W12,11,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W12,493,,33,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W12,64,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W12,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2021-W12,316,,18,0,,FI1C,5525292,FI,Age50_59,COM,156381
2021-W12,294,,0,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W12,22,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W12,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2021-W12,427,,17,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W12,28,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W12,569,,17,0,,FI1B,5525292,FI,Age50_59,COM,221373
2021-W12,180,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W12,0,,0,0,,FI1C,5525292,FI,Age50_59,UNK,156381
2021-W12,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2021-W12,0,,0,0,,FI20,5525292,FI,Age50_59,AZ,4158
2021-W12,1,,0,0,,FI20,5525292,FI,Age50_59,COM,4158
2021-W12,0,,0,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2021-W12,1,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W12,0,,0,0,,FI1B,5525292,FI,Age50_59,UNK,221373
2021-W12,7,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W12,259,,146,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W12,1573,,199,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W12,17,,0,0,,FI,5525292,FI,Age50_59,AZ,724665
2021-W12,0,,0,0,,FI,5525292,FI,Age50_59,UNK,724665
2021-W12,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2021-W12,9,,0,0,,FI19,5525292,FI,Age50_59,AZ,174886
2021-W12,0,,0,0,,FI1B,5525292,FI,Age60_69,AZ,181690
2021-W12,157,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W12,0,,0,0,,FI19,5525292,FI,Age60_69,UNK,181300
2021-W12,1009,,14,0,,FI19,5525292,FI,Age60_69,COM,181300
2021-W12,1,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W12,8,,0,0,,FI19,5525292,FI,Age60_69,AZ,181300
2021-W12,1105,,95,0,,FI1D,5525292,FI,Age60_69,COM,187872
2021-W12,4,,0,0,,FI1C,5525292,FI,Age60_69,AZ,161879
2021-W12,0,,0,0,,FI1C,5525292,FI,Age60_69,UNK,161879
2021-W12,3027,,11,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W12,13,,0,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W12,5829,,140,0,,FI,5525292,FI,Age60_69,COM,716579
2021-W12,0,,0,0,,FI20,5525292,FI,Age60_69,UNK,3838
2021-W12,0,,0,0,,FI20,5525292,FI,Age60_69,MOD,3838
2021-W12,149,,1,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W12,699,,1,0,,FI,5525292,FI,Age60_69,MOD,716579
2021-W12,75,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W12,0,,0,0,,FI20,5525292,FI,Age60_69,AZ,3838
2021-W12,648,,16,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W12,0,,0,0,,FI1D,5525292,FI,Age60_69,UNK,187872
2021-W12,318,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W12,39,,3,0,,FI20,5525292,FI,Age60_69,COM,3838
2021-W12,0,,0,0,,FI1B,5525292,FI,Age60_69,UNK,181690
2021-W12,0,,0,0,,FI,5525292,FI,Age60_69,UNK,716579
2021-W12,22257,,8,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W12,1428,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W12,0,,0,0,,FI1D,5525292,FI,Age70_79,AZ,136699
2021-W12,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W12,2,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W12,16704,,12,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W12,0,,0,0,,FI20,5525292,FI,Age70_79,AZ,3187
2021-W12,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W12,0,,0,0,,FI19,5525292,FI,Age70_79,UNK,146937
2021-W12,449,,1,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W12,0,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W12,2526,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W12,6044,,1,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W12,692,,1,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W12,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W12,81982,,43,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W12,23058,,19,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W12,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W12,0,,0,0,,FI1D,5525292,FI,Age70_79,UNK,136699
2021-W12,3,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W12,1,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W12,19478,,3,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W12,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W12,1395,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W12,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W12,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W12,0,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W12,1985,,10,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W12,283,,0,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W12,14,,10,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W12,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W12,1298,,39,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W12,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W12,0,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W12,2332,,12,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W12,528,,0,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W12,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W12,0,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W12,398,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W12,1308,,39,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W12,6937,,110,0,,FI,5525292,FI,Age80+,COM,312406
2021-W12,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W12,1058,,1,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W12,0,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W12,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W12,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W12,0,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W12,2267,,1,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W12,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W12,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI20,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI1B,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W12,0,,0,0,,FI20,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W12,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W12,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W12,0,,0,0,,FI1C,5525292,FI,AgeUNK,COM,
2021-W12,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W12,0,,0,0,,FI19,5525292,FI,AgeUNK,AZ,
2021-W12,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W13,3728,,5,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W13,0,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2021-W13,2575,,1,0,,FI1D,5525292,FI,ALL,AZ,1030639
2021-W13,0,,0,0,,FI20,5525292,FI,ALL,UNK,23974
2021-W13,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2021-W13,16116,,18,0,45600,FI,5525292,FI,ALL,MOD,4476235
2021-W13,5637,,2,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W13,1,,0,0,,FI20,5525292,FI,ALL,MOD,23974
2021-W13,35,,6,0,,FI20,5525292,FI,ALL,COM,23974
2021-W13,17176,,11,0,122400,FI,5525292,FI,ALL,AZ,4476235
2021-W13,96052,,1130,0,114660,FI,5525292,FI,ALL,COM,4476235
2021-W13,4777,,5,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W13,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2021-W13,21875,,400,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W13,24331,,133,0,,FI19,5525292,FI,ALL,COM,1115634
2021-W13,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2021-W13,3067,,8,0,,FI1D,5525292,FI,ALL,MOD,1030639
2021-W13,22279,,270,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W13,27492,,321,0,,FI1B,5525292,FI,ALL,COM,1358542
2021-W13,3674,,3,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W13,3613,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W13,0,,0,0,,FI,5525292,FI,ALL,UNK,4476235
2021-W13,6204,,5,0,,FI1B,5525292,FI,ALL,AZ,1358542
2021-W13,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2021-W13,95,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W13,0,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2021-W13,30,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W13,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2021-W13,0,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2021-W13,73,,2,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W13,0,,0,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W13,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2021-W13,18,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2021-W13,0,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2021-W13,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2021-W13,201,,1,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W13,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2021-W13,6,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2021-W13,81,,16,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W13,0,,0,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2021-W13,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2021-W13,0,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2021-W13,40,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W13,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2021-W13,1,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2021-W13,0,,0,0,,FI,5525292,FI,Age18_24,AZ,432594
2021-W13,436,,29,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W13,80,,10,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W13,5,,0,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2021-W13,1,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2021-W13,80,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W13,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2021-W13,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2021-W13,3699,,310,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W13,629,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W13,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2021-W13,0,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2021-W13,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2021-W13,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2021-W13,15,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W13,2,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W13,562,,41,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W13,244,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W13,699,,113,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W13,7,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W13,0,,0,0,,FI20,5525292,FI,Age25_49,COM,9244
2021-W13,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2021-W13,249,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W13,535,,99,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W13,54,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W13,1900,,57,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W13,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2021-W13,157,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W13,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2021-W13,547,,1,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W13,506,,10,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W13,282,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W13,85,,1,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W13,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2021-W13,300,,53,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W13,23,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W13,10,,1,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2021-W13,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2021-W13,2993,,173,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W13,4,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W13,3,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W13,0,,1,0,,FI20,5525292,FI,Age50_59,COM,4158
2021-W13,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2021-W13,1680,,26,0,,FI1B,5525292,FI,Age50_59,COM,221373
