year_week,country_code,age_group,new_cases
2021-06,EL,50-79yr,2700
2021-06,ES,50-79yr,18420
2021-06,FI,50-79yr,471
2021-06,HR,50-79yr,3365
2021-06,HU,50-79yr,4153
2021-06,IE,50-79yr,1338
2021-06,IS,50-79yr,2
2021-06,IT,50-79yr,29082
2021-06,LT,50-79yr,1322
2021-06,LU,50-79yr,143
2021-06,LV,50-79yr,1883
2021-06,MT,50-79yr,294
2021-06,NL,50-79yr,8218
2021-06,NO,50-79yr,323
2021-06,PL,50-79yr,9701
2021-06,PT,50-79yr,6659
2021-06,RO,50-79yr,6619
2021-06,SE,50-79yr,5587
2021-06,SI,50-79yr,1869
2021-06,SK,50-79yr,10972
2021-07,AT,50-79yr,3461
2021-07,BE,50-79yr,4343
2021-07,CY,50-79yr,172
2021-07,CZ,50-79yr,21424
2021-07,DE,50-79yr,17729
2021-07,DK,50-79yr,901
2021-07,EE,50-79yr,1676
2021-07,EL,50-79yr,2749
2021-07,ES,50-79yr,12401
2021-07,FI,50-79yr,655
2021-07,HR,50-79yr,2448
2021-07,HU,50-79yr,6119
2021-07,IE,50-79yr,1163
2021-07,IS,50-79yr,1
2021-07,IT,50-79yr,30556
2021-07,LT,50-79yr,1298
2021-07,LU,50-79yr,211
2021-07,LV,50-79yr,1900
2021-07,MT,50-79yr,311
2021-07,NL,50-79yr,9280
2021-07,NO,50-79yr,369
2021-07,PL,50-79yr,9739
2021-07,PT,50-79yr,3745
2021-07,RO,50-79yr,6950
2021-07,SE,50-79yr,6397
2021-07,SI,50-79yr,1720
2021-07,SK,50-79yr,11514
2021-08,AT,50-79yr,4028
2021-08,BE,50-79yr,4588
2021-08,CY,50-79yr,317
2021-08,CZ,50-79yr,26535
2021-08,DE,50-79yr,18470
2021-08,DK,50-79yr,900
2021-08,EE,50-79yr,2426
2021-08,EL,50-79yr,4043
2021-08,ES,50-79yr,9910
2021-08,FI,50-79yr,863
2021-08,HR,50-79yr,1685
2021-08,HU,50-79yr,9461
2021-08,IE,50-79yr,908
2021-08,IS,50-79yr,1
2021-08,IT,50-79yr,42027
2021-08,LT,50-79yr,1347
2021-08,LU,50-79yr,215
2021-08,LV,50-79yr,1789
2021-08,MT,50-79yr,401
2021-08,NL,50-79yr,10163
2021-08,NO,50-79yr,581
2021-08,PL,50-79yr,7132
2021-08,PT,50-79yr,2192
2021-08,RO,50-79yr,8394
2021-08,SE,50-79yr,7143
2021-08,SI,50-79yr,1814
2021-08,SK,50-79yr,11117
2021-09,AT,50-79yr,4564
2021-09,BE,50-79yr,4460
2021-09,CY,50-79yr,528
2021-09,CZ,50-79yr,28104
2021-09,DE,50-79yr,17938
2021-09,DK,50-79yr,1067
2021-09,EE,50-79yr,2946
2021-09,EL,50-79yr,5006
2021-09,ES,50-79yr,9178
2021-09,FI,50-79yr,831
2021-09,HR,50-79yr,1990
2021-09,HU,50-79yr,12544
2021-09,IE,50-79yr,763
2021-09,IS,50-79yr,1
2021-09,IT,50-79yr,49682
2021-09,LT,50-79yr,1106
2021-09,LU,50-79yr,229
2021-09,LV,50-79yr,1559
2021-09,MT,50-79yr,536
2021-09,NL,50-79yr,9536
2021-09,NO,50-79yr,770
2021-09,PL,50-79yr,4402
2021-09,PT,50-79yr,1781
2021-09,RO,50-79yr,9787
2021-09,SE,50-79yr,7524
2021-09,SI,50-79yr,1775
2021-09,SK,50-79yr,10505
2021-10,AT,50-79yr,5099
2021-10,BE,50-79yr,5532
2021-10,CY,50-79yr,766
2021-10,CZ,50-79yr,26189
2021-10,DE,50-79yr,21274
2021-10,DK,50-79yr,1120
2021-10,EE,50-79yr,3059
2021-10,EL,50-79yr,5881
2021-10,ES,50-79yr,8888
2021-10,FI,50-79yr,856
2021-10,HR,50-79yr,2154
2021-10,HU,50-79yr,20160
2021-10,IE,50-79yr,710
2021-10,IS,50-79yr,6
2021-10,IT,50-79yr,55621
2021-10,LT,50-79yr,1233
2021-10,LU,50-79yr,211
2021-10,LV,50-79yr,1315
2021-10,MT,50-79yr,619
2021-10,NL,50-79yr,11000
2021-10,NO,50-79yr,950
2021-10,PL,50-79yr,9298
2021-10,PT,50-79yr,1477
2021-10,RO,50-79yr,11610
2021-10,SE,50-79yr,7459
2021-10,SI,50-79yr,1593
2021-10,SK,50-79yr,9054
2021-11,AT,50-79yr,5976
2021-11,BE,50-79yr,7486
2021-11,CY,50-79yr,665
2021-11,CZ,50-79yr,22476
2021-11,DE,50-79yr,27522
2021-11,DK,50-79yr,1138
2021-11,EE,50-79yr,3336
2021-11,EL,50-79yr,5716
2021-11,ES,50-79yr,10008
2021-11,FI,50-79yr,871
2021-11,HR,50-79yr,3038
2021-11,HU,50-79yr,21172
2021-11,IE,50-79yr,704
2021-11,IS,50-79yr,3
2021-11,IT,50-79yr,54265
2021-11,LT,50-79yr,1344
2021-11,LU,50-79yr,249
2021-11,LV,50-79yr,1414
2021-11,MT,50-79yr,435
2021-11,NL,50-79yr,12935
2021-11,NO,50-79yr,1141
2021-11,PL,50-79yr,8623
2021-11,PT,50-79yr,1053
2021-11,RO,50-79yr,14552
2021-11,SE,50-79yr,8777
2021-11,SI,50-79yr,1853
2021-11,SK,50-79yr,7304
2021-12,AT,50-79yr,6464
2021-12,BE,50-79yr,9861
2021-12,CY,50-79yr,627
2021-12,CZ,50-79yr,17313
2021-12,DE,50-79yr,33447
2021-12,DK,50-79yr,1159
2021-12,EE,50-79yr,2591
2021-12,EL,50-79yr,6096
2021-12,ES,50-79yr,11857
2021-12,FI,50-79yr,743
2021-12,HR,50-79yr,13295
2021-12,HU,50-79yr,23128
2021-12,IE,50-79yr,696
2021-12,IS,50-79yr,7
2021-12,IT,50-79yr,30771
2021-12,LT,50-79yr,1550
2021-12,LU,50-79yr,271
2021-12,LV,50-79yr,1367
2021-12,MT,50-79yr,183
2021-12,NL,50-79yr,14722
2021-12,NO,50-79yr,1009
2021-12,PL,50-79yr,6592
2021-12,PT,50-79yr,1024
2021-12,SE,50-79yr,9740
2021-12,SI,50-79yr,2020
2021-12,SK,50-79yr,5971
2021-13,AT,50-79yr,6323
2021-13,BE,50-79yr,12158
2021-13,CY,50-79yr,705
2021-13,CZ,50-79yr,12931
2021-13,DK,50-79yr,993
2021-13,EL,50-79yr,7576
2021-13,ES,50-79yr,8888
2021-13,FI,50-79yr,551
2021-13,HR,50-79yr,5040
2021-13,HU,50-79yr,18952
2021-13,IE,50-79yr,652
2021-13,IS,50-79yr,3
2021-13,LT,50-79yr,1928
2021-13,LU,50-79yr,218
2021-13,LV,50-79yr,1143
2021-13,MT,50-79yr,95
2021-13,NO,50-79yr,884
2021-13,PL,50-79yr,3627
2021-13,PT,50-79yr,899
2021-13,RO,50-79yr,14613
2021-13,SE,50-79yr,10103
2021-13,SI,50-79yr,2240
